articleID;reviewerID
1364727;7433011|7433070|7432886
1364793;7433059|7433078|7432947
1364954;7433017|7432872|7433100
1365116;7433082|7432884|7432923
1365305;7432885|7433108|7433030
1365372;7432964|7432982|7432866
1365593;7432925|7432987|7432890
1365617;7432880|7433004|7432870
1365670;7432906|7432923|7432918
1365698;7432905|7433038|7433031
1365707;7432957|7432943|7432985
1365858;7432873|7432879|7432918
1365887;7433081|7433104|7432973
1366049;7432947|7433085|7433011
1366091;7433041|7432969|7432957
1366175;7432915|7432972|7432893
1366232;7433060|7432944|7432954
1366297;7432914|7432920|7433087
1366317;7432917|7433037|7432896
1366368;7433043|7432895|7432937
1366369;7433086|7433043|7432966
1366374;7432921|7432879|7433040
1366407;7433021|7432926|7433084
1366441;7433064|7433046|7433109
1366485;7432965|7433034|7433089
1366554;7433062|7433113|7433106
1366639;7433048|7433037|7433089
1367177;7433044|7433029|7432937
1367298;7433070|7432927|7433020
1367585;7432911|7432884|7433071
1367601;7432878|7432921|7433068
1367728;7433041|7433113|7432878
1367745;7432988|7433052|7433062
1367764;7433070|7432914|7432952
1367807;7433044|7432935|7432906
1367851;7432958|7433043|7433055
1368019;7433078|7432984|7433063
1368023;7433003|7432882|7432890
1368102;7432945|7433033|7432928
1368130;7432985|7433079|7433106
1368244;7432868|7432989|7433102
1368595;7432997|7432923|7433069
1368634;7432954|7433082|7432911
1368761;7432869|7433063|7432980
1369013;7432895|7432875|7433104
1369049;7433085|7433052|7432927
1369242;7432909|7432935|7433094
1369249;7433105|7432947|7432876
1369287;7433004|7433077|7433024
1369425;7433093|7432973|7432908
1369426;7432893|7433004|7433039
1369445;7432896|7433017|7432982
1369523;7433014|7432904|7432875
1369531;7433048|7432997|7433047
1369543;7432925|7432907|7433090
1369604;7432956|7433111|7433022
1369690;7432952|7433006|7432877
1369954;7432947|7432928|7432908
1370056;7432998|7432952|7432942
1370166;7432987|7432943|7432877
1370322;7432966|7432905|7432962
1370615;7433008|7432893|7432923
1370661;7432993|7432991|7433063
1370722;7432925|7433043|7432966
1370822;7433102|7433066|7433001
1370866;7432880|7432975|7433044
1370876;7432866|7433062|7433065
1370975;7433012|7433058|7432947
1371102;7432914|7432903|7433095
1371483;7432990|7432949|7432874
1371692;7433032|7432912|7432929
1371728;7432929|7432950|7432870
1371738;7433064|7432933|7433106
1372036;7432938|7432973|7433068
1372157;7433097|7432924|7433111
1372266;7433001|7432958|7432951
1372365;7433080|7432888|7432923
1372465;7433033|7432898|7433014
1372524;7432966|7433054|7432895
1372758;7433071|7432946|7432939
1372815;7432915|7433035|7433062
1372838;7432939|7433055|7432996
1372964;7433112|7433105|7433008
1372984;7432907|7433016|7432887
1372987;7432990|7432991|7433082
1373071;7432997|7432865|7433085
1373091;7432990|7432879|7432973
1373124;7432886|7433080|7432984
1373129;7433056|7433000|7432964
1373165;7433033|7432879|7432963
1373295;7433011|7432964|7433096
1373310;7432921|7432918|7432992
1373396;7432952|7433113|7433112
1373516;7432926|7432949|7433029
1373573;7433075|7432997|7432946
1373605;7433099|7433090|7433096
1373643;7433031|7433008|7432995
1373768;7432984|7432933|7433043
1373898;7432991|7433020|7433089
1373973;7432902|7433083|7432908
1373999;7433040|7433085|7433080
1374086;7433035|7433061|7432913
1374099;7432941|7432983|7433046
1374284;7432998|7432956|7432870
1374358;7432885|7432913|7432881
1374363;7433102|7432994|7432870
1374419;7433112|7432900|7433086
1374423;7433042|7433104|7433024
1374532;7433049|7432973|7432995
1374559;7433032|7432989|7432883
1374610;7432948|7433034|7433097
1374784;7432952|7433070|7433110
1374849;7432919|7433051|7433031
1374896;7432938|7433033|7433055
1375033;7433089|7432932|7432968
1375131;7433098|7432904|7432992
1375144;7432990|7432895|7432967
1375164;7432987|7432866|7433023
1375229;7433056|7433013|7432872
1375327;7433012|7432865|7432949
1375474;7433060|7432995|7433068
1375635;7432952|7433078|7433026
1375647;7432879|7432912|7433074
1376163;7433085|7433054|7432997
1376370;7432938|7433004|7432959
1376516;7433074|7433023|7433021
1376632;7433013|7433026|7433102
1376644;7433044|7432999|7432926
1376740;7433031|7432922|7433092
1376989;7432955|7432933|7432939
1377307;7432878|7433066|7432963
1377337;7433046|7433094|7432889
1377411;7432893|7432954|7433019
1377546;7432872|7433020|7432911
1377814;7432980|7433106|7432886
1377865;7432961|7432978|7432947
1377895;7433042|7432952|7432938
1377915;7433071|7433016|7432966
1377940;7432971|7432934|7432943
1378155;7432905|7432958|7433060
1378216;7432946|7433097|7432911
1378410;7433034|7433101|7433058
1378625;7432878|7432899|7432902
1378641;7432939|7432940|7433108
1379012;7433052|7432915|7432880
1379324;7432955|7433025|7432912
1379435;7432902|7432993|7433001
1379531;7432938|7432867|7433102
1379798;7432899|7433112|7433056
1379947;7433020|7432966|7432977
1380053;7432912|7433068|7432932
1380296;7432898|7432900|7432962
1380354;7432897|7433014|7433103
1380477;7432994|7433011|7433009
1380500;7432884|7433059|7433082
1380582;7432973|7433014|7433032
1380622;7432929|7432944|7432940
1380634;7433090|7432948|7433106
1380646;7432881|7433071|7432959
1380708;7432926|7433065|7433087
1380804;7432910|7432885|7433077
1380916;7432944|7433106|7433031
1381003;7433079|7433034|7432978
1381060;7432878|7433035|7432909
1381083;7432893|7432950|7432949
1381143;7432979|7433071|7433110
1381156;7432893|7432865|7432958
1381327;7432962|7433073|7432949
1381597;7432880|7432904|7432901
1381804;7432883|7433098|7432946
1381819;7432965|7433076|7433032
1381850;7432868|7432990|7432870
1381864;7432897|7432977|7432884
1381936;7432923|7432998|7432924
1381969;7432915|7432908|7433008
1382225;7433081|7432981|7432936
1382290;7432955|7433056|7433036
1382470;7432939|7432924|7432899
1382539;7432966|7432956|7432897
1382671;7432975|7433007|7433034
1382712;7433079|7432894|7432958
1382858;7432897|7432887|7433031
1382938;7433045|7432889|7433001
1382993;7433045|7433047|7432997
1383050;7433102|7432916|7432881
1383299;7432959|7433055|7433052
1383379;7432904|7432959|7432999
1383537;7433071|7432884|7433070
1383833;7432899|7433063|7433108
1384015;7432935|7432966|7433100
1384196;7433014|7432927|7432970
1384486;7433003|7432932|7432907
1384560;7433034|7432950|7433018
1384653;7432971|7433075|7432951
1384668;7433111|7432873|7432958
1384813;7433088|7432960|7432976
1384826;7432872|7432964|7433044
1385058;7432874|7432881|7433071
1385187;7433063|7432981|7432936
1385302;7432964|7433092|7433079
1385309;7432982|7432919|7433058
1385443;7433071|7433021|7433019
1385498;7433112|7432966|7432954
1385590;7432923|7433038|7433003
1385937;7433108|7432989|7432929
1385991;7433023|7432985|7433092
1386173;7432956|7433102|7432978
1386214;7432874|7432963|7433099
1386562;7432927|7433085|7432931
1386577;7433036|7433064|7433111
1386698;7433010|7433042|7432944
1386724;7433012|7432883|7432892
1386771;7433020|7432998|7432910
1386832;7433112|7433063|7432877
1386859;7432915|7433040|7432908
1386876;7433010|7432874|7433036
1386923;7432931|7433058|7433063
1387037;7432929|7432898|7432881
1387071;7432941|7433032|7433110
1387396;7433086|7432977|7432933
1387465;7432924|7433006|7432890
1387500;7432883|7433068|7433036
1387508;7433029|7432907|7433033
1387698;7433034|7432940|7432911
1387797;7432980|7432885|7433085
1387827;7432988|7433010|7432989
1387840;7432871|7432881|7433095
1387852;7433083|7432916|7433112
1387991;7432949|7433043|7433078
1388143;7433109|7433030|7432896
1388241;7433073|7432960|7432982
1388364;7433008|7433091|7433093
1388433;7433036|7432946|7433017
1388522;7433038|7433091|7432994
1388575;7433076|7432932|7432991
1388692;7432958|7432978|7432880
1388748;7432870|7433027|7433076
1388929;7433103|7432954|7433007
1388939;7433036|7433065|7433025
1388965;7433021|7432915|7433047
1388991;7433042|7432992|7432871
1389055;7433051|7433018|7433038
1389144;7433046|7432891|7433033
1389257;7432906|7433074|7432911
1389367;7433007|7433028|7432876
1389529;7433075|7432866|7432871
1389657;7432933|7432953|7432984
1389908;7432922|7433086|7432886
1389990;7432906|7432895|7433065
1390072;7432875|7432958|7432949
1390322;7432980|7432936|7432895
1390350;7433088|7432983|7432976
1390469;7433070|7432868|7432906
1390523;7432948|7433058|7433113
1390538;7432880|7432931|7432940
1390551;7433062|7432981|7432993
1390571;7432901|7432919|7432969
1390665;7432935|7433045|7433057
1390704;7432912|7432965|7433112
1390849;7432925|7432930|7432946
1390948;7433048|7433071|7432907
1390986;7433101|7433019|7432914
1391207;7433012|7433090|7433046
1391511;7432900|7432970|7432960
1391621;7433049|7433089|7433081
1391681;7433017|7432941|7433036
1391768;7433032|7432999|7433044
1391770;7433113|7432999|7432885
1391779;7433108|7432912|7432883
1391864;7433088|7433064|7432942
1391918;7432904|7432999|7432880
1392068;7433000|7432925|7432882
1392114;7432985|7433061|7432967
1392162;7432952|7432886|7433089
1392280;7433105|7433019|7432923
1392292;7432968|7432895|7433086
1392408;7432973|7432929|7432953
1392492;7432922|7432966|7432929
1392674;7433103|7433079|7432964
1392815;7433002|7432976|7433074
1392856;7432949|7432989|7433093
1392874;7433056|7432974|7433073
1392887;7432967|7432984|7433085
1392904;7432991|7433056|7433090
1393040;7433112|7432924|7433021
1393045;7433084|7432981|7432965
1393392;7432871|7432896|7433064
1393422;7432872|7432999|7433054
1393494;7432878|7432984|7433042
1393562;7433076|7432925|7432915
1393574;7433057|7432966|7433098
1393679;7432960|7432979|7432923
1393696;7432871|7433051|7432894
1393965;7433058|7432871|7432888
1394106;7432880|7433110|7432897
1394134;7433079|7433001|7433103
1394206;7432940|7433005|7432972
1394295;7432867|7433005|7432913
1394337;7432994|7433034|7432941
1394369;7432929|7433069|7432979
1394458;7432912|7432993|7432867
1394638;7433002|7432889|7432913
1394724;7432931|7433063|7432976
1394768;7432898|7433003|7433048
1394804;7433109|7432886|7433103
1394880;7432885|7432911|7433039
1394912;7432926|7433048|7432872
1395094;7433047|7433031|7433016
1395119;7433004|7432916|7432999
1395121;7432960|7433060|7432887
1395165;7432997|7433060|7432977
1395223;7433100|7432995|7432882
1395310;7432974|7432869|7433031
1395507;7432985|7433046|7433028
1395518;7432970|7433004|7433019
1395673;7433049|7432987|7433028
1395719;7433104|7433002|7433003
1396117;7433069|7432936|7433057
1396134;7433113|7433055|7432913
1396155;7433059|7432883|7433104
1396237;7433075|7433031|7433081
1396311;7433068|7433032|7432944
1396403;7432924|7433077|7433027
1396569;7432874|7432880|7433105
1396614;7433028|7433106|7432892
1396732;7433048|7433077|7433112
1396838;7432881|7433047|7433001
1397268;7433069|7432954|7433071
1397398;7432946|7433051|7433093
1397400;7433009|7432897|7432999
1397538;7432918|7433086|7432944
1397599;7433041|7432996|7432982
1397711;7432953|7432871|7433006
1397716;7432995|7432928|7433101
1397811;7432878|7432963|7433082
1397841;7432895|7433047|7433062
1397844;7432950|7432879|7432992
1397965;7432980|7433068|7432957
1398222;7433101|7433107|7433051
1398232;7433005|7433076|7432964
1398302;7433045|7432969|7433019
1398492;7432938|7432899|7433035
1398510;7432961|7432882|7433084
1398554;7432937|7433093|7432964
1398599;7433039|7433074|7433062
1398662;7433012|7432976|7432979
1398852;7432931|7432928|7432997
1399020;7433052|7432959|7432900
1399044;7432867|7432898|7432926
1399200;7433003|7432936|7432902
1399302;7433089|7433082|7432931
1399345;7432865|7432930|7433039
1399440;7432891|7433017|7432963
1399573;7432996|7432920|7432956
1399645;7432905|7433057|7432874
1399677;7433005|7432887|7433040
1399802;7433073|7432936|7433019
1399918;7432872|7432948|7433111
1399990;7433112|7432967|7432959
1400019;7433072|7433038|7432932
1400100;7432868|7432956|7433097
1400105;7433092|7432985|7432950
1400141;7432921|7432909|7433102
1400215;7433064|7433006|7433000
1400220;7433003|7433086|7433101
1400230;7433098|7433050|7432952
1400441;7433088|7433008|7432893
1400445;7432867|7433106|7433002
1400482;7432889|7433080|7432921
1400537;7433060|7432965|7433078
1400588;7432983|7432906|7433060
1400690;7433056|7433030|7433093
1400695;7432962|7432889|7433032
1400807;7433042|7432868|7433107
1400826;7432940|7432975|7432999
1400997;7433014|7432986|7433034
1401087;7433033|7432885|7432884
1401292;7433082|7433065|7432916
1401307;7433098|7432979|7432886
1401426;7432882|7432872|7433104
1401557;7432996|7433061|7432904
1401571;7433070|7432867|7433002
1401646;7432871|7432900|7433076
1401745;7432919|7432866|7433076
1401753;7433044|7432958|7433102
1401879;7433055|7433045|7433012
1402043;7433030|7432983|7432951
1402050;7433008|7433018|7433020
1402138;7432905|7432975|7432958
1402226;7432964|7433085|7432934
1402254;7432896|7433040|7432884
1402330;7432953|7432958|7433110
1402345;7432968|7433041|7433101
1402589;7433109|7432915|7432916
1402703;7432920|7433053|7433029
1402834;7433096|7432982|7432906
1402835;7432930|7432988|7432977
1402906;7432950|7433002|7433095
1402936;7432894|7433076|7433065
1403097;7432937|7432865|7432958
1403148;7432954|7432889|7432982
1403179;7432995|7432893|7432925
1403497;7433074|7432894|7433002
1403502;7433062|7432893|7433015
1403527;7433080|7433006|7432952
1403619;7432916|7432994|7432876
1403670;7433070|7433060|7432987
1403902;7433025|7432981|7432892
1403937;7433048|7432887|7432964
1403987;7433031|7432978|7433109
1404005;7433069|7432971|7432974
1404106;7433053|7433087|7433018
1404188;7432961|7432929|7433069
1404266;7432995|7433040|7432970
1404384;7433112|7432997|7433069
1404605;7432879|7432914|7433028
1404624;7432993|7433049|7432900
1404816;7432986|7432933|7433006
1404896;7433005|7432939|7433056
1404909;7433104|7433030|7433003
1405168;7432911|7432932|7432948
1405195;7432925|7433040|7433048
1405201;7433012|7433047|7432935
1405217;7432987|7432881|7432908
1405456;7433062|7433088|7432892
1405486;7433068|7433050|7433049
1405585;7433046|7433041|7433055
1405670;7433024|7432888|7433064
1406010;7432959|7432929|7433049
1406096;7433026|7433076|7432951
1406221;7433092|7433080|7432865
1406239;7432968|7433083|7432918
1406344;7432941|7432933|7433090
1406373;7433095|7432967|7433051
1406435;7432933|7432986|7432985
1406604;7433024|7432920|7432980
1406624;7433014|7432909|7432966
1406633;7432948|7432936|7432877
1406969;7432902|7432925|7433032
1407110;7433026|7432926|7433024
1407301;7432944|7433071|7433041
1407354;7432941|7432920|7433006
1407619;7433030|7432931|7432961
1407649;7432928|7432909|7433110
1407747;7433050|7432939|7432932
1407760;7433068|7432895|7432907
1407781;7433073|7432905|7432894
1407821;7432926|7433110|7433026
1407888;7433039|7432879|7432978
1407917;7433085|7433044|7432982
1408029;7433101|7433078|7433004
1408034;7433105|7432888|7432933
1408264;7432917|7433021|7433042
1408328;7433032|7432976|7433089
1408433;7432910|7433008|7432865
1408435;7433024|7433076|7433065
1408439;7432916|7432940|7432900
1408572;7433093|7432989|7433056
1408870;7432872|7433102|7432940
1409159;7432989|7433078|7433106
1409383;7433052|7433003|7432939
1409512;7432951|7433020|7432932
1409650;7433058|7432928|7432980
1409664;7432873|7432934|7433106
1409666;7433086|7433090|7433014
1409714;7432938|7432967|7432930
1409791;7432934|7433018|7432881
1410077;7433068|7432979|7432988
1410079;7433069|7433011|7432893
1410175;7433105|7432892|7432909
1410236;7433017|7433009|7433093
1410363;7432973|7433059|7433111
1410464;7433081|7432877|7433007
1410465;7433096|7432895|7433039
1410494;7433079|7433049|7432866
1410582;7432992|7432952|7432876
1410604;7433085|7433059|7433100
1410774;7432886|7433040|7433094
1410792;7432922|7432912|7432908
1410807;7433039|7433033|7432869
1410812;7432949|7433080|7433024
1410911;7432870|7433111|7433073
1410943;7433045|7432991|7433029
1410990;7433016|7433007|7432976
1411224;7433000|7433022|7432915
1411427;7433039|7433028|7433083
1411515;7432889|7433103|7433069
1411539;7432879|7432952|7432983
1411601;7433075|7432887|7433024
1411655;7433082|7432925|7432961
1411733;7433067|7432952|7432950
1411755;7433013|7432936|7433010
1411778;7432985|7433024|7433029
1411868;7432950|7433068|7433113
1411874;7432891|7432893|7432865
1411879;7432880|7433039|7433081
1411983;7432885|7432874|7432959
1412502;7432948|7433111|7433102
1412526;7432932|7433058|7432989
1412862;7432947|7432880|7433011
1413004;7433017|7432984|7432939
1413025;7432882|7432941|7432960
1413045;7433008|7432982|7432873
1413066;7432981|7433095|7433046
1413229;7433069|7432987|7432948
1413247;7432899|7433056|7433035
1413336;7432962|7432928|7432960
1413475;7432873|7432981|7433044
1413476;7433090|7432894|7432971
1413490;7433087|7433103|7432894
1413552;7432925|7433032|7432987
1413692;7432937|7433095|7432965
1413712;7432926|7433020|7432925
1413767;7432892|7432869|7433094
1413860;7432870|7432900|7432957
1413913;7432916|7433060|7432873
1413949;7433024|7432920|7433074
1414119;7432975|7433091|7432972
1414133;7433110|7432978|7433070
1414176;7432924|7432987|7433078
1414215;7433009|7432885|7432908
1414344;7432960|7433080|7432867
1414355;7432872|7433026|7433080
1414426;7432993|7432962|7433056
1414472;7432997|7433019|7432958
1414547;7433045|7432948|7432979
1414562;7432936|7432953|7433064
1414580;7433052|7432905|7433097
1414814;7432959|7433076|7433015
1414912;7432999|7432944|7432884
1414914;7433112|7432910|7432938
1415138;7432935|7432900|7432968
1415227;7433067|7433082|7432894
